"Sample_Name","Respiration_Rate_mg_DO_per_kg_per_H","Respiration_Rate_mg_DO_per_L_per_H","Mean_Slope_All_L","Mean_Slope_All_kg","cv_before_removal_L","cv_before_removal_kg","kit_treat","flag","cv_after_removal","Mean_Slope_Removed"
"EC_065_INC-D1",-9.75,-2.838,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",13.2437547206417,-9.42033333333333
"EC_065_INC-D5",-8.041,-2.345,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",13.2437547206417,-9.42033333333333
"EC_064_INC-W4",-767.002,-129.087,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",9.07749038050614,-705.281
"EC_064_INC-W5",-709.658,-119.436,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",9.07749038050614,-705.281
"EC_064_INC-W3",-639.183,-107.447,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",9.07749038050614,-705.281
"EC_064_INC-D1",-4.1,-0.69,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",7.31052514440548,-3.82433333333333
"EC_064_INC-D2",-3.832,-0.645,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",7.31052514440548,-3.82433333333333
"EC_064_INC-D3",-3.541,-0.596,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",7.31052514440548,-3.82433333333333
"EC_063_INC-W3",-15.222,-5.04,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",15.878533693945,-13.93
"EC_063_INC-W5",-15.192,-5.037,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",15.878533693945,-13.93
"EC_063_INC-W1",-11.376,-3.746,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",15.878533693945,-13.93
"EC_063_INC-D5",-1.398,-0.464,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",10.8231649468855,-1.25133333333333
"EC_063_INC-D4",-1.225,-0.404,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",10.8231649468855,-1.25133333333333
"EC_063_INC-D1",-1.131,-0.376,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",10.8231649468855,-1.25133333333333
"EC_057_INC-W4",-0.456,-0.156,-0.1594,-0.4658,68.8383317541733,68.926971243256,"EC_057_Wet","N/A",63.3935211325213,-0.264
"EC_057_INC-W5",-0.187,-0.064,-0.1594,-0.4658,68.8383317541733,68.926971243256,"EC_057_Wet","N/A",63.3935211325213,-0.264
"EC_057_INC-W2",-0.149,-0.051,-0.1594,-0.4658,68.8383317541733,68.926971243256,"EC_057_Wet","N/A",63.3935211325213,-0.264
"EC_057_INC-D2",0,0,-0.0624,-0.183,141.650712641509,141.815649565146,"EC_057_Dry",NA,NA,0
"EC_057_INC-D4",0,0,-0.0624,-0.183,141.650712641509,141.815649565146,"EC_057_Dry",NA,NA,0
"EC_057_INC-D5",0,0,-0.0624,-0.183,141.650712641509,141.815649565146,"EC_057_Dry",NA,NA,0
"EC_056_INC-W1",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W2",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W3",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W4",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W5",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-D1",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D2",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D3",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D4",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D5",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_053_INC-W5",-4.493,-1.236,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",31.4755515139392,-3.29533333333333
"EC_053_INC-W3",-2.702,-0.724,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",31.4755515139392,-3.29533333333333
"EC_053_INC-W1",-2.691,-0.726,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",31.4755515139392,-3.29533333333333
"EC_053_INC-D4",-1.971,-0.527,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",7.16819224050916,-1.82033333333333
"EC_053_INC-D2",-1.746,-0.469,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",7.16819224050916,-1.82033333333333
"EC_053_INC-D1",-1.744,-0.472,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",7.16819224050916,-1.82033333333333
"EC_052_INC-W5",-21.31,-5.045,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",5.3226507573468,-20.1956666666667
"EC_052_INC-W4",-20.112,-4.736,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",5.3226507573468,-20.1956666666667
"EC_052_INC-W1",-19.165,-4.521,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",5.3226507573468,-20.1956666666667
"EC_052_INC-D3",-16.554,-3.912,-3.6562,-15.489,58.4450000858085,58.4903574010979,"EC_052_Dry","N/A",10.7703798517321,-15.2586666666667
"EC_052_INC-D1",-15.812,-3.74,-3.6562,-15.489,58.4450000858085,58.4903574010979,"EC_052_Dry","N/A",10.7703798517321,-15.2586666666667
"EC_052_INC-D5",-13.41,-3.155,-3.6562,-15.489,58.4450000858085,58.4903574010979,"EC_052_Dry","N/A",10.7703798517321,-15.2586666666667
"EC_051_INC-W1",-4.954,-1.433,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",45.6194736044523,-3.24566666666667
"EC_051_INC-W2",-2.451,-0.71,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",45.6194736044523,-3.24566666666667
"EC_051_INC-W3",-2.332,-0.672,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",45.6194736044523,-3.24566666666667
"EC_051_INC-D4",-0.833,-0.241,-3.2334,-11.1746,172.294676300239,172.352895121713,"EC_051_Dry","N/A",25.8289398097629,-0.673666666666667
"EC_051_INC-D3",-0.7,-0.202,-3.2334,-11.1746,172.294676300239,172.352895121713,"EC_051_Dry","N/A",25.8289398097629,-0.673666666666667
"EC_051_INC-D5",-0.488,-0.141,-3.2334,-11.1746,172.294676300239,172.352895121713,"EC_051_Dry","N/A",25.8289398097629,-0.673666666666667
"EC_044_INC-W5",-11.797,-3.858,-4.5036,-13.7504,71.3722829944155,71.3221925483777,"EC_044_Wet","N/A",57.9228837124482,-7.501
"EC_044_INC-W1",-7.597,-2.498,-4.5036,-13.7504,71.3722829944155,71.3221925483777,"EC_044_Wet","N/A",57.9228837124482,-7.501
"EC_044_INC-W2",-3.109,-1.016,-4.5036,-13.7504,71.3722829944155,71.3221925483777,"EC_044_Wet","N/A",57.9228837124482,-7.501
"EC_044_INC-D1",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_044_INC-D2",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_044_INC-D3",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_044_INC-D4",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_042_INC-W3",-11.62,-3.291,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.71548033003419,-10.85625
"EC_042_INC-W2",-11.2,-3.199,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.71548033003419,-10.85625
"EC_042_INC-W5",-10.931,-3.115,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.71548033003419,-10.85625
"EC_042_INC-W4",-9.674,-2.763,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.71548033003419,-10.85625
"EC_042_INC-D3",-1.698,-0.481,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",14.3062528113691,-1.461
"EC_042_INC-D2",-1.382,-0.393,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",14.3062528113691,-1.461
"EC_042_INC-D5",-1.303,-0.37,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",14.3062528113691,-1.461
"EC_041_INC-W2",-586.556,-157.769,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",8.38876480422067,-537.660333333333
"EC_041_INC-W1",-528.743,-142.104,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",8.38876480422067,-537.660333333333
"EC_041_INC-W3",-497.682,-133.324,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",8.38876480422067,-537.660333333333
"EC_041_INC-D3",-25.908,-6.963,-3.8116,-14.2134,79.0790538815584,79.0362973838389,"EC_041_Dry","N/A",27.0004310237964,-21.83
"EC_041_INC-D1",-24.51,-6.566,-3.8116,-14.2134,79.0790538815584,79.0362973838389,"EC_041_Dry","N/A",27.0004310237964,-21.83
"EC_041_INC-D4",-15.072,-4.031,-3.8116,-14.2134,79.0790538815584,79.0362973838389,"EC_041_Dry","N/A",27.0004310237964,-21.83
"EC_040_INC-W4",-946.685,-256.415,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",8.64490222455006,-869.0295
"EC_040_INC-W2",-899.716,-246.264,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",8.64490222455006,-869.0295
"EC_040_INC-W3",-860.086,-233.337,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",8.64490222455006,-869.0295
"EC_040_INC-W1",-769.631,-208.29,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",8.64490222455006,-869.0295
"EC_040_INC-D4",-1.014,-0.279,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",6.26122241986275,-0.969
"EC_040_INC-D2",-0.993,-0.273,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",6.26122241986275,-0.969
"EC_040_INC-D3",-0.9,-0.247,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",6.26122241986275,-0.969
"EC_039_INC-W1",-2.131,-0.658,-4.1272,-13.5318,120.643088028859,120.609559945774,"EC_039_Wet","N/A",21.8523173455338,-1.73933333333333
"EC_039_INC-W4",-1.715,-0.526,-4.1272,-13.5318,120.643088028859,120.609559945774,"EC_039_Wet","N/A",21.8523173455338,-1.73933333333333
"EC_039_INC-W3",-1.372,-0.418,-4.1272,-13.5318,120.643088028859,120.609559945774,"EC_039_Wet","N/A",21.8523173455338,-1.73933333333333
"EC_039_INC-D1",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D2",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D3",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D4",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D5",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_038_INC-W4",-38.272,-12.213,-29.489,-91.8824,152.803203908998,152.69825443906,"EC_038_Wet","N/A",52.0742763165189,-23.9006666666667
"EC_038_INC-W3",-16.778,-5.403,-29.489,-91.8824,152.803203908998,152.69825443906,"EC_038_Wet","N/A",52.0742763165189,-23.9006666666667
"EC_038_INC-W1",-16.652,-5.415,-29.489,-91.8824,152.803203908998,152.69825443906,"EC_038_Wet","N/A",52.0742763165189,-23.9006666666667
"EC_038_INC-D2",-1.03,-0.335,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",23.9707346512269,-0.810666666666667
"EC_038_INC-D4",-0.742,-0.242,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",23.9707346512269,-0.810666666666667
"EC_038_INC-D3",-0.66,-0.209,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",23.9707346512269,-0.810666666666667
"EC_037_INC-W4",-5.524,-1.943,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",4.39779075213596,-5.31333333333333
"EC_037_INC-W1",-5.354,-1.867,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",4.39779075213596,-5.31333333333333
"EC_037_INC-W2",-5.062,-1.771,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",4.39779075213596,-5.31333333333333
"EC_037_INC-D3",-4.365,-1.517,-1.2488,-3.6104,56.4757558751529,56.6210127415222,"EC_037_Dry","Issue in dropping sample",68.2407174168652,-2.445
"EC_037_INC-D5",-1.623,-0.558,-1.2488,-3.6104,56.4757558751529,56.6210127415222,"EC_037_Dry","Issue in dropping sample",68.2407174168652,-2.445
"EC_037_INC-D4",-1.347,-0.469,-1.2488,-3.6104,56.4757558751529,56.6210127415222,"EC_037_Dry","Issue in dropping sample",68.2407174168652,-2.445
"EC_035_INC-W4",-1956.27,-276.469,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.58678015706283,-1921.4924
"EC_035_INC-W2",-1947.44,-274.839,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.58678015706283,-1921.4924
"EC_035_INC-W5",-1916.759,-270.133,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.58678015706283,-1921.4924
"EC_035_INC-W1",-1904.583,-268.417,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.58678015706283,-1921.4924
"EC_035_INC-W3",-1882.41,-264.923,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.58678015706283,-1921.4924
"EC_035_INC-D2",-1925.21,-268.682,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",1.4934804632932,-1897.622
"EC_035_INC-D4",-1917.497,-269.861,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",1.4934804632932,-1897.622
"EC_035_INC-D1",-1881.862,-265.215,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",1.4934804632932,-1897.622
"EC_035_INC-D5",-1865.919,-262.968,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",1.4934804632932,-1897.622
"EC_034_INC-W2",-892.918,-258.728,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.03919303518386,-817.3914
"EC_034_INC-W4",-865.985,-252.83,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.03919303518386,-817.3914
"EC_034_INC-W5",-843.885,-243.593,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.03919303518386,-817.3914
"EC_034_INC-W1",-771.466,-224.555,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.03919303518386,-817.3914
"EC_034_INC-W3",-712.703,-206.353,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.03919303518386,-817.3914
"EC_034_INC-D2",-4.556,-1.323,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",10.4634532285911,-4.06733333333333
"EC_034_INC-D4",-3.868,-1.113,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",10.4634532285911,-4.06733333333333
"EC_034_INC-D3",-3.778,-1.093,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",10.4634532285911,-4.06733333333333
"EC_033_INC-W2",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-W3",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-W4",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-W5",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-D1",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_033_INC-D2",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_033_INC-D3",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_033_INC-D5",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_032_INC-W2",-1442.844,-267.866,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",1.56378953991591,-1414.4874
"EC_032_INC-W1",-1426.07,-265.923,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",1.56378953991591,-1414.4874
"EC_032_INC-W5",-1415.353,-269.748,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",1.56378953991591,-1414.4874
"EC_032_INC-W3",-1403.718,-266.952,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",1.56378953991591,-1414.4874
"EC_032_INC-W4",-1384.452,-265,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",1.56378953991591,-1414.4874
"EC_032_INC-D2",-1407.972,-260.814,-207.747,-1098.638,24.1497873774509,25.6035905906689,"EC_032_Dry","N/A",10.3424901904331,-1274.17866666667
"EC_032_INC-D4",-1270.059,-238.136,-207.747,-1098.638,24.1497873774509,25.6035905906689,"EC_032_Dry","N/A",10.3424901904331,-1274.17866666667
"EC_032_INC-D1",-1144.505,-221.433,-207.747,-1098.638,24.1497873774509,25.6035905906689,"EC_032_Dry","N/A",10.3424901904331,-1274.17866666667
"EC_027_INC-W2",-1385.2,-265.758,-238.374,-1241.11075,16.0907896480291,16.0791980891104,"EC_027_Wet","N/A",4.40721823961153,-1337.94366666667
"EC_027_INC-W4",-1356.767,-261.147,-238.374,-1241.11075,16.0907896480291,16.0791980891104,"EC_027_Wet","N/A",4.40721823961153,-1337.94366666667
"EC_027_INC-W3",-1271.864,-244.014,-238.374,-1241.11075,16.0907896480291,16.0791980891104,"EC_027_Wet","N/A",4.40721823961153,-1337.94366666667
"EC_027_INC-D4",-571.73,-109.808,-40.3293333333333,-209.944333333333,149.305442967396,149.34493883186,"EC_027_Dry","N/A",149.34493883186,-209.944333333333
"EC_027_INC-D5",-40.945,-7.881,-40.3293333333333,-209.944333333333,149.305442967396,149.34493883186,"EC_027_Dry","N/A",149.34493883186,-209.944333333333
"EC_027_INC-D3",-17.158,-3.299,-40.3293333333333,-209.944333333333,149.305442967396,149.34493883186,"EC_027_Dry","N/A",149.34493883186,-209.944333333333
"EC_024_INC-W4",-4.52,-1.564,-2.187,-6.358,58.8519554428437,58.8771995445707,"EC_024_Wet","N/A",16.6956226186365,-3.794
"EC_024_INC-W3",-3.508,-1.209,-2.187,-6.358,58.8519554428437,58.8771995445707,"EC_024_Wet","N/A",16.6956226186365,-3.794
"EC_024_INC-W2",-3.354,-1.146,-2.187,-6.358,58.8519554428437,58.8771995445707,"EC_024_Wet","N/A",16.6956226186365,-3.794
"EC_024_INC-D1",0,0,0,0,NA,NA,"EC_024_Dry",NA,NA,0
"EC_024_INC-D2",0,0,0,0,NA,NA,"EC_024_Dry",NA,NA,0
"EC_024_INC-D3",0,0,0,0,NA,NA,"EC_024_Dry",NA,NA,0
"EC_024_INC-D4",0,0,0,0,NA,NA,"EC_024_Dry",NA,NA,0
"EC_024_INC-D5",0,0,0,0,NA,NA,"EC_024_Dry",NA,NA,0
"EC_022_INC-W1",-28.906,-8.908,-26.1104,-84.596,158.146537177797,158.169511393832,"EC_022_Wet","N/A",36.2186931553576,-20.3953333333333
"EC_022_INC-W4",-16.633,-5.137,-26.1104,-84.596,158.146537177797,158.169511393832,"EC_022_Wet","N/A",36.2186931553576,-20.3953333333333
"EC_022_INC-W2",-15.647,-4.843,-26.1104,-84.596,158.146537177797,158.169511393832,"EC_022_Wet","N/A",36.2186931553576,-20.3953333333333
"EC_022_INC-D4",-0.97,-0.301,-0.2948,-0.9564,40.6676666651664,40.3673743327921,"EC_022_Dry","N/A",12.6986200183422,-0.855333333333333
"EC_022_INC-D5",-0.842,-0.259,-0.2948,-0.9564,40.6676666651664,40.3673743327921,"EC_022_Dry","N/A",12.6986200183422,-0.855333333333333
"EC_022_INC-D2",-0.754,-0.231,-0.2948,-0.9564,40.6676666651664,40.3673743327921,"EC_022_Dry","N/A",12.6986200183422,-0.855333333333333
"EC_021_INC-W1",-0.532,-0.168,-0.4486,-1.4264,99.9154490780582,100.094674241035,"EC_021_Wet","N/A",16.4869954478468,-0.463
"EC_021_INC-W2",-0.476,-0.15,-0.4486,-1.4264,99.9154490780582,100.094674241035,"EC_021_Wet","N/A",16.4869954478468,-0.463
"EC_021_INC-W4",-0.381,-0.12,-0.4486,-1.4264,99.9154490780582,100.094674241035,"EC_021_Wet","N/A",16.4869954478468,-0.463
"EC_021_INC-D1",0,0,-0.17,-0.5446,142.403369774677,141.99613176343,"EC_021_Dry",NA,NA,0
"EC_021_INC-D2",0,0,-0.17,-0.5446,142.403369774677,141.99613176343,"EC_021_Dry",NA,NA,0
"EC_021_INC-D3",0,0,-0.17,-0.5446,142.403369774677,141.99613176343,"EC_021_Dry",NA,NA,0
"EC_018_INC-W4",-1.797,-0.466,-26.8794,-103.8982,220.693534743594,220.694261445885,"EC_018_Wet","N/A",27.8968491857231,-1.546
"EC_018_INC-W2",-1.793,-0.463,-26.8794,-103.8982,220.693534743594,220.694261445885,"EC_018_Wet","N/A",27.8968491857231,-1.546
"EC_018_INC-W1",-1.048,-0.271,-26.8794,-103.8982,220.693534743594,220.694261445885,"EC_018_Wet","N/A",27.8968491857231,-1.546
"EC_018_INC-D2",0,0,-0.0198,-0.0764,223.606797749979,223.606797749979,"EC_018_Dry",NA,NA,0
"EC_018_INC-D3",0,0,-0.0198,-0.0764,223.606797749979,223.606797749979,"EC_018_Dry",NA,NA,0
"EC_018_INC-D4",0,0,-0.0198,-0.0764,223.606797749979,223.606797749979,"EC_018_Dry",NA,NA,0
"EC_018_INC-D5",0,0,-0.0198,-0.0764,223.606797749979,223.606797749979,"EC_018_Dry",NA,NA,0
"EC_017_INC-W2",-2.534,-0.801,-0.8332,-2.637,36.02799761417,36.1839829451519,"EC_017_Wet","N/A",7.16247821479744,-2.369
"EC_017_INC-W3",-2.378,-0.756,-0.8332,-2.637,36.02799761417,36.1839829451519,"EC_017_Wet","N/A",7.16247821479744,-2.369
"EC_017_INC-W5",-2.195,-0.693,-0.8332,-2.637,36.02799761417,36.1839829451519,"EC_017_Wet","N/A",7.16247821479744,-2.369
"EC_017_INC-D1",-1.362,-0.429,-1.2204,-3.835,184.112399173338,183.822424721703,"EC_017_Dry","N/A",56.7756248757377,-0.922333333333333
"EC_017_INC-D3",-1.062,-0.337,-1.2204,-3.835,184.112399173338,183.822424721703,"EC_017_Dry","N/A",56.7756248757377,-0.922333333333333
"EC_017_INC-D4",-0.343,-0.108,-1.2204,-3.835,184.112399173338,183.822424721703,"EC_017_Dry","N/A",56.7756248757377,-0.922333333333333
"EC_014_INC-W3",-570.594,-136.324,-68.6005,-286.4995,114.794801635647,114.791333187907,"EC_014_Wet","Issue in dropping sample",171.680111689941,-191.321
"EC_014_INC-W2",-1.872,-0.446,-68.6005,-286.4995,114.794801635647,114.791333187907,"EC_014_Wet","Issue in dropping sample",171.680111689941,-191.321
"EC_014_INC-W1",-1.497,-0.358,-68.6005,-286.4995,114.794801635647,114.791333187907,"EC_014_Wet","Issue in dropping sample",171.680111689941,-191.321
"EC_014_INC-D4",-1.401,-0.335,-0.3258,-1.362,19.6264405514668,19.6112223441552,"EC_014_Dry","N/A",9.23630316189908,-1.25125
"EC_014_INC-D5",-1.278,-0.305,-0.3258,-1.362,19.6264405514668,19.6112223441552,"EC_014_Dry","N/A",9.23630316189908,-1.25125
"EC_014_INC-D1",-1.189,-0.285,-0.3258,-1.362,19.6264405514668,19.6112223441552,"EC_014_Dry","N/A",9.23630316189908,-1.25125
"EC_014_INC-D3",-1.137,-0.272,-0.3258,-1.362,19.6264405514668,19.6112223441552,"EC_014_Dry","N/A",9.23630316189908,-1.25125
"EC_013_INC-W2",-98.853,-18.505,-14.0135,-75.00375,31.6027462659734,31.5823285230313,"EC_013_Wet","N/A",16.6479871941583,-85.3306666666667
"EC_013_INC-W1",-86.611,-16.143,-14.0135,-75.00375,31.6027462659734,31.5823285230313,"EC_013_Wet","N/A",16.6479871941583,-85.3306666666667
"EC_013_INC-W4",-70.528,-13.174,-14.0135,-75.00375,31.6027462659734,31.5823285230313,"EC_013_Wet","N/A",16.6479871941583,-85.3306666666667
"EC_013_INC-D1",-20.345,-3.792,-3.1425,-16.847,52.8010767591051,52.800378684549,"EC_013_Dry","N/A",47.4014070303079,-13.207
"EC_013_INC-D2",-10.627,-1.985,-3.1425,-16.847,52.8010767591051,52.800378684549,"EC_013_Dry","N/A",47.4014070303079,-13.207
"EC_013_INC-D3",-8.649,-1.612,-3.1425,-16.847,52.8010767591051,52.800378684549,"EC_013_Dry","N/A",47.4014070303079,-13.207
"EC_012_INC-D2",-660.8,-140.551,-106.9442,-500.6492,57.5554620277544,57.2262370016684,"EC_012_Dry","N/A",10.8206600419892,-589.269333333333
"EC_012_INC-D3",-568.611,-122,-106.9442,-500.6492,57.5554620277544,57.2262370016684,"EC_012_Dry","N/A",10.8206600419892,-589.269333333333
"EC_012_INC-D1",-538.397,-115.406,-106.9442,-500.6492,57.5554620277544,57.2262370016684,"EC_012_Dry","N/A",10.8206600419892,-589.269333333333
"EC_011_INC-D3",-874.652,-219.742,-192.5536,-767.397,22.0252445330748,22.0444770818862,"EC_011_Dry","N/A",6.08519930151422,-840.41275
"EC_011_INC-D4",-867.535,-217.954,-192.5536,-767.397,22.0252445330748,22.0444770818862,"EC_011_Dry","N/A",6.08519930151422,-840.41275
"EC_011_INC-D2",-854.763,-214.02,-192.5536,-767.397,22.0252445330748,22.0444770818862,"EC_011_Dry","N/A",6.08519930151422,-840.41275
"EC_011_INC-D5",-764.701,-191.632,-192.5536,-767.397,22.0252445330748,22.0444770818862,"EC_011_Dry","N/A",6.08519930151422,-840.41275
"EC_009_INC-W1",-10.54,-3.002,-3.3296,-11.6498,20.0382958584473,20.1706451984451,"EC_009_Wet","N/A",7.89633310207694,-10.0003333333333
"EC_009_INC-W4",-10.367,-2.971,-3.3296,-11.6498,20.0382958584473,20.1706451984451,"EC_009_Wet","N/A",7.89633310207694,-10.0003333333333
"EC_009_INC-W5",-9.094,-2.608,-3.3296,-11.6498,20.0382958584473,20.1706451984451,"EC_009_Wet","N/A",7.89633310207694,-10.0003333333333
