"Sample_Name","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Mean_Slope_All_L","Mean_Slope_All_kg","cv_before_removal_L","cv_before_removal_kg","kit_treat","flag","cv_after_removal","Mean_Slope_Removed"
"EC_070_INC-W2",-3.214,-11.215,-1.985,-6.9186,86.0061909889423,86.0561558166247,"EC_070_Wet","N/A",14.3636925507621,-3.20633333333333
"EC_070_INC-W3",-2.742,-9.531,-1.985,-6.9186,86.0061909889423,86.0561558166247,"EC_070_Wet","N/A",14.3636925507621,-3.20633333333333
"EC_070_INC-D5",-0.647,-2.239,-0.8322,-2.8884,110.969713606333,110.998230097929,"EC_070_Dry","Issue in dropping sample",141.252944295174,-0.247333333333333
"EC_070_INC-D4",-0.095,-0.33,-0.8322,-2.8884,110.969713606333,110.998230097929,"EC_070_Dry","Issue in dropping sample",141.252944295174,-0.247333333333333
"EC_070_INC-D3",0,0,-0.8322,-2.8884,110.969713606333,110.998230097929,"EC_070_Dry","Issue in dropping sample",141.252944295174,-0.247333333333333
"EC_069_INC-W3",-242.011,-768.88,-201.8982,-641.8054,17.5966885513536,17.6596502106799,"EC_069_Wet","N/A",17.5966885513536,-201.8982
"EC_069_INC-W4",-218.605,-698,-201.8982,-641.8054,17.5966885513536,17.6596502106799,"EC_069_Wet","N/A",17.5966885513536,-201.8982
"EC_069_INC-W2",-215.615,-682.585,-201.8982,-641.8054,17.5966885513536,17.6596502106799,"EC_069_Wet","N/A",17.5966885513536,-201.8982
"EC_069_INC-W5",-182.199,-581.34,-201.8982,-641.8054,17.5966885513536,17.6596502106799,"EC_069_Wet","N/A",17.5966885513536,-201.8982
"EC_069_INC-W1",-151.061,-478.222,-201.8982,-641.8054,17.5966885513536,17.6596502106799,"EC_069_Wet","N/A",17.5966885513536,-201.8982
"EC_069_INC-D2",-3.05,-9.739,-3.402,-10.8398,80.7811376560883,80.7173150460831,"EC_069_Dry","N/A",71.5410986878918,-1.73666666666667
"EC_069_INC-D1",-1.58,-5.041,-3.402,-10.8398,80.7811376560883,80.7173150460831,"EC_069_Dry","N/A",71.5410986878918,-1.73666666666667
"EC_069_INC-D5",-0.58,-1.84,-3.402,-10.8398,80.7811376560883,80.7173150460831,"EC_069_Dry","N/A",71.5410986878918,-1.73666666666667
"EC_068_INC-W5",-266.835,-1688.415,-260.2908,-1644.8716,2.64830775306017,2.59035566022089,"EC_068_Wet","N/A",2.64830775306017,-260.2908
"EC_068_INC-W2",-265.563,-1673.906,-260.2908,-1644.8716,2.64830775306017,2.59035566022089,"EC_068_Wet","N/A",2.64830775306017,-260.2908
"EC_068_INC-W3",-260.234,-1646.647,-260.2908,-1644.8716,2.64830775306017,2.59035566022089,"EC_068_Wet","N/A",2.64830775306017,-260.2908
"EC_068_INC-W1",-259.426,-1637.321,-260.2908,-1644.8716,2.64830775306017,2.59035566022089,"EC_068_Wet","N/A",2.64830775306017,-260.2908
"EC_068_INC-W4",-249.396,-1578.069,-260.2908,-1644.8716,2.64830775306017,2.59035566022089,"EC_068_Wet","N/A",2.64830775306017,-260.2908
"EC_068_INC-D3",-262.127,-1652.248,-223.1156,-1407.8514,25.0533820951508,24.9137886658596,"EC_068_Dry","N/A",25.0533820951508,-223.1156
"EC_068_INC-D4",-251.195,-1579.291,-223.1156,-1407.8514,25.0533820951508,24.9137886658596,"EC_068_Dry","N/A",25.0533820951508,-223.1156
"EC_068_INC-D2",-248.984,-1579.525,-223.1156,-1407.8514,25.0533820951508,24.9137886658596,"EC_068_Dry","N/A",25.0533820951508,-223.1156
"EC_068_INC-D5",-227.617,-1431.053,-223.1156,-1407.8514,25.0533820951508,24.9137886658596,"EC_068_Dry","N/A",25.0533820951508,-223.1156
"EC_068_INC-D1",-125.655,-797.14,-223.1156,-1407.8514,25.0533820951508,24.9137886658596,"EC_068_Dry","N/A",25.0533820951508,-223.1156
"EC_066_INC-W3",-0.451,-1.445,-0.3864,-1.237,10.3916810667893,10.3925170180473,"EC_066_Wet","N/A",10.3916810667893,-0.3864
"EC_066_INC-W5",-0.399,-1.274,-0.3864,-1.237,10.3916810667893,10.3925170180473,"EC_066_Wet","N/A",10.3916810667893,-0.3864
"EC_066_INC-W1",-0.368,-1.177,-0.3864,-1.237,10.3916810667893,10.3925170180473,"EC_066_Wet","N/A",10.3916810667893,-0.3864
"EC_066_INC-W2",-0.362,-1.164,-0.3864,-1.237,10.3916810667893,10.3925170180473,"EC_066_Wet","N/A",10.3916810667893,-0.3864
"EC_066_INC-W4",-0.352,-1.125,-0.3864,-1.237,10.3916810667893,10.3925170180473,"EC_066_Wet","N/A",10.3916810667893,-0.3864
"EC_066_INC-D1",-0.177,-0.569,-0.1138,-0.364,62.9397315324838,63.0118815982959,"EC_066_Dry","N/A",26.7158448726325,-0.14225
"EC_066_INC-D4",-0.162,-0.517,-0.1138,-0.364,62.9397315324838,63.0118815982959,"EC_066_Dry","N/A",26.7158448726325,-0.14225
"EC_066_INC-D3",-0.14,-0.446,-0.1138,-0.364,62.9397315324838,63.0118815982959,"EC_066_Dry","N/A",26.7158448726325,-0.14225
"EC_066_INC-D5",-0.09,-0.288,-0.1138,-0.364,62.9397315324838,63.0118815982959,"EC_066_Dry","N/A",26.7158448726325,-0.14225
"EC_065_INC-W3",-7.415,-25.697,-6.212,-21.3934,19.0051590921644,19.5354825567542,"EC_065_Wet","N/A",19.0051590921644,-6.212
"EC_065_INC-W5",-6.982,-24.004,-6.212,-21.3934,19.0051590921644,19.5354825567542,"EC_065_Wet","N/A",19.0051590921644,-6.212
"EC_065_INC-W1",-6.498,-22.381,-6.212,-21.3934,19.0051590921644,19.5354825567542,"EC_065_Wet","N/A",19.0051590921644,-6.212
"EC_065_INC-W4",-5.754,-19.926,-6.212,-21.3934,19.0051590921644,19.5354825567542,"EC_065_Wet","N/A",19.0051590921644,-6.212
"EC_065_INC-W2",-4.411,-14.959,-6.212,-21.3934,19.0051590921644,19.5354825567542,"EC_065_Wet","N/A",19.0051590921644,-6.212
"EC_065_INC-D3",-4.896,-16.515,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",32.8333448660094,-3.593
"EC_065_INC-D2",-4.808,-16.338,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",32.8333448660094,-3.593
"EC_065_INC-D4",-3.078,-10.47,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",32.8333448660094,-3.593
"EC_065_INC-D1",-2.838,-9.75,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",32.8333448660094,-3.593
"EC_065_INC-D5",-2.345,-8.041,-3.593,-12.2228,32.8333448660094,32.2187300944221,"EC_065_Dry","N/A",32.8333448660094,-3.593
"EC_064_INC-W1",-149.567,-887.633,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",41.766949997852,-107.5222
"EC_064_INC-W4",-129.087,-767.002,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",41.766949997852,-107.5222
"EC_064_INC-W5",-119.436,-709.658,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",41.766949997852,-107.5222
"EC_064_INC-W3",-107.447,-639.183,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",41.766949997852,-107.5222
"EC_064_INC-W2",-32.074,-190.576,-107.5222,-638.8104,41.766949997852,41.7321442081946,"EC_064_Wet","N/A",41.766949997852,-107.5222
"EC_064_INC-D5",-0.958,-5.699,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",19.7131907039048,-0.7406
"EC_064_INC-D4",-0.814,-4.837,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",19.7131907039048,-0.7406
"EC_064_INC-D1",-0.69,-4.1,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",19.7131907039048,-0.7406
"EC_064_INC-D2",-0.645,-3.832,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",19.7131907039048,-0.7406
"EC_064_INC-D3",-0.596,-3.541,-0.7406,-4.4018,19.7131907039048,19.7687501311599,"EC_064_Dry","N/A",19.7131907039048,-0.7406
"EC_063_INC-W2",-9.49,-28.603,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",44.0264134714441,-5.402
"EC_063_INC-W3",-5.04,-15.222,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",44.0264134714441,-5.402
"EC_063_INC-W5",-5.037,-15.192,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",44.0264134714441,-5.402
"EC_063_INC-W1",-3.746,-11.376,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",44.0264134714441,-5.402
"EC_063_INC-W4",-3.697,-11.219,-5.402,-16.3224,44.0264134714441,43.7323020440761,"EC_063_Wet","N/A",44.0264134714441,-5.402
"EC_063_INC-D5",-0.464,-1.398,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",19.1130324626071,-0.383
"EC_063_INC-D4",-0.404,-1.225,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",19.1130324626071,-0.383
"EC_063_INC-D1",-0.376,-1.131,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",19.1130324626071,-0.383
"EC_063_INC-D2",-0.288,-0.872,-0.3064,-0.9252,59.6078461624063,59.5594672076779,"EC_063_Dry","N/A",19.1130324626071,-0.383
"EC_057_INC-W4",-0.156,-0.456,-0.1594,-0.4658,68.8383317541733,68.926971243256,"EC_057_Wet","N/A",63.3644987969813,-0.0903333333333333
"EC_057_INC-W5",-0.064,-0.187,-0.1594,-0.4658,68.8383317541733,68.926971243256,"EC_057_Wet","N/A",63.3644987969813,-0.0903333333333333
"EC_057_INC-W2",-0.051,-0.149,-0.1594,-0.4658,68.8383317541733,68.926971243256,"EC_057_Wet","N/A",63.3644987969813,-0.0903333333333333
"EC_057_INC-D2",0,0,-0.0624,-0.183,141.650712641509,141.815649565146,"EC_057_Dry",NA,NA,0
"EC_057_INC-D4",0,0,-0.0624,-0.183,141.650712641509,141.815649565146,"EC_057_Dry",NA,NA,0
"EC_057_INC-D5",0,0,-0.0624,-0.183,141.650712641509,141.815649565146,"EC_057_Dry",NA,NA,0
"EC_056_INC-W1",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W2",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W3",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W4",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-W5",0,0,0,0,NA,NA,"EC_056_Wet",NA,NA,0
"EC_056_INC-D1",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D2",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D3",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D4",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_056_INC-D5",0,0,0,0,NA,NA,"EC_056_Dry",NA,NA,0
"EC_053_INC-W4",-1.349,-4.994,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",32.800892796361,-1.00875
"EC_053_INC-W5",-1.236,-4.493,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",32.800892796361,-1.00875
"EC_053_INC-W1",-0.726,-2.691,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",32.800892796361,-1.00875
"EC_053_INC-W3",-0.724,-2.702,-1.3188,-4.8844,56.8833115272061,57.3914214099045,"EC_053_Wet","N/A",32.800892796361,-1.00875
"EC_053_INC-D4",-0.527,-1.971,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",18.4066021234034,-0.4336
"EC_053_INC-D1",-0.472,-1.744,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",18.4066021234034,-0.4336
"EC_053_INC-D2",-0.469,-1.746,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",18.4066021234034,-0.4336
"EC_053_INC-D5",-0.355,-1.34,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",18.4066021234034,-0.4336
"EC_053_INC-D3",-0.345,-1.244,-0.4336,-1.609,18.4066021234034,18.9946520783681,"EC_053_Dry","N/A",18.4066021234034,-0.4336
"EC_052_INC-W2",-9.522,-40.401,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",34.3011549881775,-6.1128
"EC_052_INC-W3",-6.74,-28.495,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",34.3011549881775,-6.1128
"EC_052_INC-W5",-5.045,-21.31,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",34.3011549881775,-6.1128
"EC_052_INC-W4",-4.736,-20.112,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",34.3011549881775,-6.1128
"EC_052_INC-W1",-4.521,-19.165,-6.1128,-25.8966,34.3011549881775,34.3729902763858,"EC_052_Wet","N/A",34.3011549881775,-6.1128
"EC_052_INC-D3",-3.912,-16.554,-3.6562,-15.489,58.4450000858085,58.4903574010979,"EC_052_Dry","N/A",11.0159955124134,-3.60233333333333
"EC_052_INC-D1",-3.74,-15.812,-3.6562,-15.489,58.4450000858085,58.4903574010979,"EC_052_Dry","N/A",11.0159955124134,-3.60233333333333
"EC_052_INC-D5",-3.155,-13.41,-3.6562,-15.489,58.4450000858085,58.4903574010979,"EC_052_Dry","N/A",11.0159955124134,-3.60233333333333
"EC_051_INC-W4",-1.589,-5.489,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",43.4099465310185,-1.101
"EC_051_INC-W1",-1.433,-4.954,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",43.4099465310185,-1.101
"EC_051_INC-W2",-0.71,-2.451,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",43.4099465310185,-1.101
"EC_051_INC-W3",-0.672,-2.332,-2.6802,-9.2612,132.653316906019,132.600663013467,"EC_051_Wet","N/A",43.4099465310185,-1.101
"EC_051_INC-D4",-0.241,-0.833,-3.2334,-11.1746,172.294676300239,172.352895121713,"EC_051_Dry","N/A",25.8912942880407,-0.194666666666667
"EC_051_INC-D3",-0.202,-0.7,-3.2334,-11.1746,172.294676300239,172.352895121713,"EC_051_Dry","N/A",25.8912942880407,-0.194666666666667
"EC_051_INC-D5",-0.141,-0.488,-3.2334,-11.1746,172.294676300239,172.352895121713,"EC_051_Dry","N/A",25.8912942880407,-0.194666666666667
"EC_044_INC-W5",-3.858,-11.797,-4.5036,-13.7504,71.3722829944155,71.3221925483777,"EC_044_Wet","N/A",57.8446702147935,-2.45733333333333
"EC_044_INC-W1",-2.498,-7.597,-4.5036,-13.7504,71.3722829944155,71.3221925483777,"EC_044_Wet","N/A",57.8446702147935,-2.45733333333333
"EC_044_INC-W2",-1.016,-3.109,-4.5036,-13.7504,71.3722829944155,71.3221925483777,"EC_044_Wet","N/A",57.8446702147935,-2.45733333333333
"EC_044_INC-D1",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_044_INC-D2",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_044_INC-D3",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_044_INC-D4",0,0,-0.0084,-0.0256,223.606797749979,223.606797749979,"EC_044_Dry",NA,NA,0
"EC_042_INC-W3",-3.291,-11.62,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.46475314713035,-3.092
"EC_042_INC-W2",-3.199,-11.2,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.46475314713035,-3.092
"EC_042_INC-W5",-3.115,-10.931,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.46475314713035,-3.092
"EC_042_INC-W4",-2.763,-9.674,-4.3,-15.0992,62.9896718207388,63.0180083435062,"EC_042_Wet","N/A",7.46475314713035,-3.092
"EC_042_INC-D3",-0.481,-1.698,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",35.1287789226241,-0.35675
"EC_042_INC-D2",-0.393,-1.382,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",35.1287789226241,-0.35675
"EC_042_INC-D5",-0.37,-1.303,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",35.1287789226241,-0.35675
"EC_042_INC-D1",-0.183,-0.641,-1.3492,-4.7552,164.678181359254,164.74376874078,"EC_042_Dry","N/A",35.1287789226241,-0.35675
"EC_041_INC-W2",-157.769,-586.556,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",20.2187845537214,-126.9392
"EC_041_INC-W1",-142.104,-528.743,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",20.2187845537214,-126.9392
"EC_041_INC-W3",-133.324,-497.682,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",20.2187845537214,-126.9392
"EC_041_INC-W5",-105.325,-391.895,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",20.2187845537214,-126.9392
"EC_041_INC-W4",-96.174,-358.135,-126.9392,-472.6022,20.2187845537214,20.1800114241276,"EC_041_Wet","N/A",20.2187845537214,-126.9392
"EC_041_INC-D3",-6.963,-25.908,-3.8116,-14.2134,79.0790538815584,79.0362973838389,"EC_041_Dry","N/A",27.174624721904,-5.85333333333333
"EC_041_INC-D1",-6.566,-24.51,-3.8116,-14.2134,79.0790538815584,79.0362973838389,"EC_041_Dry","N/A",27.174624721904,-5.85333333333333
"EC_041_INC-D4",-4.031,-15.072,-3.8116,-14.2134,79.0790538815584,79.0362973838389,"EC_041_Dry","N/A",27.174624721904,-5.85333333333333
"EC_040_INC-W4",-256.415,-946.685,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",15.6272663129808,-222.7536
"EC_040_INC-W2",-246.264,-899.716,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",15.6272663129808,-222.7536
"EC_040_INC-W3",-233.337,-860.086,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",15.6272663129808,-222.7536
"EC_040_INC-W1",-208.29,-769.631,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",15.6272663129808,-222.7536
"EC_040_INC-W5",-169.462,-622.122,-222.7536,-819.648,15.6272663129808,15.6363128406763,"EC_040_Wet","N/A",15.6272663129808,-222.7536
"EC_040_INC-D5",-0.441,-1.629,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",28.526052863786,-0.31
"EC_040_INC-D4",-0.279,-1.014,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",28.526052863786,-0.31
"EC_040_INC-D2",-0.273,-0.993,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",28.526052863786,-0.31
"EC_040_INC-D3",-0.247,-0.9,-0.4062,-1.4814,56.2126336162253,55.9487003149612,"EC_040_Dry","N/A",28.526052863786,-0.31
"EC_039_INC-W1",-0.658,-2.131,-4.1272,-13.5318,120.643088028859,120.609559945774,"EC_039_Wet","N/A",22.5093321368041,-0.534
"EC_039_INC-W4",-0.526,-1.715,-4.1272,-13.5318,120.643088028859,120.609559945774,"EC_039_Wet","N/A",22.5093321368041,-0.534
"EC_039_INC-W3",-0.418,-1.372,-4.1272,-13.5318,120.643088028859,120.609559945774,"EC_039_Wet","N/A",22.5093321368041,-0.534
"EC_039_INC-D1",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D2",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D3",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D4",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_039_INC-D5",0,0,0,0,NA,NA,"EC_039_Dry",NA,NA,0
"EC_038_INC-W4",-12.213,-38.272,-29.489,-91.8824,152.803203908998,152.69825443906,"EC_038_Wet","N/A",51.1696732279345,-7.677
"EC_038_INC-W1",-5.415,-16.652,-29.489,-91.8824,152.803203908998,152.69825443906,"EC_038_Wet","N/A",51.1696732279345,-7.677
"EC_038_INC-W3",-5.403,-16.778,-29.489,-91.8824,152.803203908998,152.69825443906,"EC_038_Wet","N/A",51.1696732279345,-7.677
"EC_038_INC-D1",-0.449,-1.386,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",30.3121665112502,-0.3214
"EC_038_INC-D5",-0.372,-1.166,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",30.3121665112502,-0.3214
"EC_038_INC-D2",-0.335,-1.03,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",30.3121665112502,-0.3214
"EC_038_INC-D4",-0.242,-0.742,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",30.3121665112502,-0.3214
"EC_038_INC-D3",-0.209,-0.66,-0.3214,-0.9968,30.3121665112502,30.0781111386992,"EC_038_Dry","N/A",30.3121665112502,-0.3214
"EC_037_INC-W5",-4.434,-12.492,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",48.6503187931185,-2.884
"EC_037_INC-W3",-4.405,-12.835,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",48.6503187931185,-2.884
"EC_037_INC-W4",-1.943,-5.524,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",48.6503187931185,-2.884
"EC_037_INC-W1",-1.867,-5.354,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",48.6503187931185,-2.884
"EC_037_INC-W2",-1.771,-5.062,-2.884,-8.2534,48.6503187931185,48.8412755858715,"EC_037_Wet","N/A",48.6503187931185,-2.884
"EC_037_INC-D3",-1.517,-4.365,-1.2488,-3.6104,56.4757558751529,56.6210127415222,"EC_037_Dry","Issue in dropping sample",68.5232839040005,-0.848
"EC_037_INC-D5",-0.558,-1.623,-1.2488,-3.6104,56.4757558751529,56.6210127415222,"EC_037_Dry","Issue in dropping sample",68.5232839040005,-0.848
"EC_037_INC-D4",-0.469,-1.347,-1.2488,-3.6104,56.4757558751529,56.6210127415222,"EC_037_Dry","Issue in dropping sample",68.5232839040005,-0.848
"EC_035_INC-W4",-276.469,-1956.27,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.74078805971361,-270.9562
"EC_035_INC-W2",-274.839,-1947.44,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.74078805971361,-270.9562
"EC_035_INC-W5",-270.133,-1916.759,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.74078805971361,-270.9562
"EC_035_INC-W1",-268.417,-1904.583,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.74078805971361,-270.9562
"EC_035_INC-W3",-264.923,-1882.41,-270.9562,-1921.4924,1.74078805971361,1.58678015706283,"EC_035_Wet","N/A",1.74078805971361,-270.9562
"EC_035_INC-D4",-269.861,-1917.497,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",28.2131944222686,-236.8256
"EC_035_INC-D2",-268.682,-1925.21,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",28.2131944222686,-236.8256
"EC_035_INC-D1",-265.215,-1881.862,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",28.2131944222686,-236.8256
"EC_035_INC-D5",-262.968,-1865.919,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",28.2131944222686,-236.8256
"EC_035_INC-D3",-117.402,-830.726,-236.8256,-1684.2428,28.2131944222686,28.3665303814031,"EC_035_Dry","N/A",28.2131944222686,-236.8256
"EC_034_INC-W2",-258.728,-892.918,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.09068466326488,-237.2118
"EC_034_INC-W4",-252.83,-865.985,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.09068466326488,-237.2118
"EC_034_INC-W5",-243.593,-843.885,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.09068466326488,-237.2118
"EC_034_INC-W1",-224.555,-771.466,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.09068466326488,-237.2118
"EC_034_INC-W3",-206.353,-712.703,-237.2118,-817.3914,9.09068466326488,9.03919303518386,"EC_034_Wet","N/A",9.09068466326488,-237.2118
"EC_034_INC-D5",-1.866,-6.435,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",23.0701575924463,-1.3526
"EC_034_INC-D1",-1.368,-4.718,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",23.0701575924463,-1.3526
"EC_034_INC-D2",-1.323,-4.556,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",23.0701575924463,-1.3526
"EC_034_INC-D4",-1.113,-3.868,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",23.0701575924463,-1.3526
"EC_034_INC-D3",-1.093,-3.778,-1.3526,-4.671,23.0701575924463,22.8817457406133,"EC_034_Dry","N/A",23.0701575924463,-1.3526
"EC_033_INC-W2",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-W3",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-W4",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-W5",0,0,-0.0068,-0.0216,223.606797749979,223.606797749979,"EC_033_Wet",NA,NA,0
"EC_033_INC-D1",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_033_INC-D2",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_033_INC-D3",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_033_INC-D5",0,0,-0.036,-0.114,223.606797749979,223.606797749979,"EC_033_Dry",NA,NA,0
"EC_032_INC-W5",-269.748,-1415.353,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",0.685660442563651,-267.0978
"EC_032_INC-W2",-267.866,-1442.844,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",0.685660442563651,-267.0978
"EC_032_INC-W3",-266.952,-1403.718,-267.0978,-1414.4874,0.685660442563651,1.56378953991591,"EC_032_Wet","N/A",0.685660442563651,-267.0978
